"timeNumber","timePoint","Biomass_Estimated_corr","Biomass_Estimated","genotype","geno.decomp","colId","rowId","plotId"
5,2017-04-17,NA,NA,"GenoB30","WW_Panel2","9","20","c9r20"
5,2017-04-17,NA,NA,"GenoA7","WD_Panel1","1","2","c1r2"
5,2017-04-17,NA,NA,"GenoA50","WW_Panel1","10","2","c10r2"
5,2017-04-17,NA,NA,"GenoA16","WW_Panel1","11","2","c11r2"
5,2017-04-17,NA,NA,"GenoA27","WD_Panel1","1","21","c1r21"
5,2017-04-17,NA,NA,"GenoA54","WW_Panel1","10","21","c10r21"
5,2017-04-17,NA,NA,"GenoA38","WW_Panel1","11","21","c11r21"
5,2017-04-17,NA,NA,"GenoA18","WD_Panel1","12","21","c12r21"
5,2017-04-17,NA,NA,"GenoA22","WD_Panel1","13","21","c13r21"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","14","21","c14r21"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","15","21","c15r21"
5,2017-04-17,NA,NA,"GenoA35","WD_Panel1","16","21","c16r21"
5,2017-04-17,NA,NA,"GenoB11","WW_Panel2","17","21","c17r21"
5,2017-04-17,NA,NA,"GenoA35","WW_Panel1","18","21","c18r21"
5,2017-04-17,NA,NA,"GenoA34","WW_Panel1","19","21","c19r21"
5,2017-04-17,NA,NA,"GenoA4","WW_Panel1","2","21","c2r21"
5,2017-04-17,NA,NA,"GenoA5","WD_Panel1","20","21","c20r21"
5,2017-04-17,NA,NA,"GenoA34","WD_Panel1","21","21","c21r21"
5,2017-04-17,NA,NA,"GenoA42","WW_Panel1","22","21","c22r21"
5,2017-04-17,NA,NA,"GenoA60","WW_Panel1","23","21","c23r21"
5,2017-04-17,NA,NA,"GenoA36","WD_Panel1","24","21","c24r21"
5,2017-04-17,NA,NA,"GenoA25","WW_Panel1","25","21","c25r21"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","26","21","c26r21"
5,2017-04-17,NA,NA,"GenoB11","WD_Panel2","27","21","c27r21"
5,2017-04-17,NA,NA,"GenoA55","WD_Panel1","28","21","c28r21"
5,2017-04-17,NA,NA,"GenoA25","WD_Panel1","13","2","c13r2"
5,2017-04-17,NA,NA,"GenoA28","WW_Panel1","3","21","c3r21"
5,2017-04-17,NA,NA,"GenoA21","WW_Panel1","14","2","c14r2"
5,2017-04-17,NA,NA,"GenoA36","WD_Panel1","4","21","c4r21"
5,2017-04-17,NA,NA,"GenoA1","WW_Panel1","15","2","c15r2"
5,2017-04-17,NA,NA,"GenoA44","WW_Panel1","5","21","c5r21"
5,2017-04-17,NA,NA,"GenoA1","WD_Panel1","16","2","c16r2"
5,2017-04-17,NA,NA,"GenoA24","WW_Panel1","6","21","c6r21"
5,2017-04-17,NA,NA,"GenoB20","WW_Panel2","17","2","c17r2"
5,2017-04-17,NA,NA,"GenoB24","WD_Panel2","7","21","c7r21"
5,2017-04-17,1.04765635462046,1.32594671872413,"GenoA23","WW_Panel1","18","2","c18r2"
5,2017-04-17,NA,NA,"GenoA52","WD_Panel1","8","21","c8r21"
5,2017-04-17,NA,NA,"GenoA18","WW_Panel1","19","2","c19r2"
5,2017-04-17,NA,NA,"GenoB20","WW_Panel2","9","21","c9r21"
5,2017-04-17,NA,NA,"GenoA42","WW_Panel1","2","2","c2r2"
5,2017-04-17,NA,NA,"GenoA22","WD_Panel1","20","2","c20r2"
5,2017-04-17,NA,NA,"GenoA24","WD_Panel1","21","2","c21r2"
5,2017-04-17,NA,NA,"GenoA46","WD_Panel1","1","22","c1r22"
5,2017-04-17,NA,NA,"GenoA26","WW_Panel1","10","22","c10r22"
5,2017-04-17,NA,NA,"GenoA58","WW_Panel1","11","22","c11r22"
5,2017-04-17,NA,NA,"GenoA2","WD_Panel1","12","22","c12r22"
5,2017-04-17,NA,NA,"GenoA53","WD_Panel1","13","22","c13r22"
5,2017-04-17,NA,NA,"GenoA37","WW_Panel1","14","22","c14r22"
5,2017-04-17,NA,NA,"GenoA35","WW_Panel1","15","22","c15r22"
5,2017-04-17,NA,NA,"GenoA9","WD_Panel1","16","22","c16r22"
5,2017-04-17,NA,NA,"GenoB26","WW_Panel2","17","22","c17r22"
5,2017-04-17,NA,NA,"GenoA8","WW_Panel1","18","22","c18r22"
5,2017-04-17,0.259855582561526,0.318160277264776,"GenoA56","WW_Panel1","19","22","c19r22"
5,2017-04-17,0.331987612080965,0.566492793409711,"GenoA19","WW_Panel1","22","2","c22r2"
5,2017-04-17,NA,NA,"GenoA12","WW_Panel1","2","22","c2r22"
5,2017-04-17,NA,NA,"GenoA30","WD_Panel1","20","22","c20r22"
5,2017-04-17,NA,NA,"GenoA13","WD_Panel1","21","22","c21r22"
5,2017-04-17,NA,NA,"GenoA34","WW_Panel1","22","22","c22r22"
5,2017-04-17,NA,NA,"GenoA21","WW_Panel1","23","22","c23r22"
5,2017-04-17,1.62220596530441,1.8678308212542,"GenoA50","WD_Panel1","24","22","c24r22"
5,2017-04-17,NA,NA,"GenoA56","WW_Panel1","25","22","c25r22"
5,2017-04-17,2.62296729204991,2.94236607382104,"GenoA50","WW_Panel1","26","22","c26r22"
5,2017-04-17,NA,NA,"GenoB7","WD_Panel2","27","22","c27r22"
5,2017-04-17,NA,NA,"GenoA60","WD_Panel1","28","22","c28r22"
5,2017-04-17,NA,NA,"GenoA48","WW_Panel1","23","2","c23r2"
5,2017-04-17,NA,NA,"GenoA57","WW_Panel1","3","22","c3r22"
5,2017-04-17,NA,NA,"GenoA55","WD_Panel1","24","2","c24r2"
5,2017-04-17,NA,NA,"GenoA44","WD_Panel1","4","22","c4r22"
5,2017-04-17,2.21648665557605,2.42289532702912,"GenoA23","WW_Panel1","25","2","c25r2"
5,2017-04-17,NA,NA,"GenoA51","WW_Panel1","5","22","c5r22"
5,2017-04-17,NA,NA,"GenoA57","WW_Panel1","26","2","c26r2"
5,2017-04-17,NA,NA,"GenoA43","WW_Panel1","6","22","c6r22"
5,2017-04-17,NA,NA,"GenoB10","WD_Panel2","27","2","c27r2"
5,2017-04-17,NA,NA,"GenoB8","WD_Panel2","7","22","c7r22"
5,2017-04-17,NA,NA,"GenoA3","WD_Panel1","28","2","c28r2"
5,2017-04-17,NA,NA,"GenoA18","WD_Panel1","8","22","c8r22"
5,2017-04-17,NA,NA,"GenoB18","WW_Panel2","9","22","c9r22"
5,2017-04-17,NA,NA,"GenoA4","WW_Panel1","3","2","c3r2"
5,2017-04-17,NA,NA,"GenoA59","WD_Panel1","1","23","c1r23"
5,2017-04-17,0.683049515005513,0.360107985354622,"GenoA19","WW_Panel1","10","23","c10r23"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","11","23","c11r23"
5,2017-04-17,NA,NA,"GenoA10","WD_Panel1","12","23","c12r23"
5,2017-04-17,NA,NA,"GenoA33","WD_Panel1","13","23","c13r23"
5,2017-04-17,NA,NA,"GenoA51","WW_Panel1","14","23","c14r23"
5,2017-04-17,NA,NA,"GenoA29","WW_Panel1","15","23","c15r23"
5,2017-04-17,NA,NA,"GenoA51","WD_Panel1","16","23","c16r23"
5,2017-04-17,NA,NA,"GenoB27","WW_Panel2","17","23","c17r23"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","18","23","c18r23"
5,2017-04-17,NA,NA,"GenoA52","WW_Panel1","19","23","c19r23"
5,2017-04-17,NA,NA,"GenoA35","WW_Panel1","2","23","c2r23"
5,2017-04-17,NA,NA,"GenoA54","WD_Panel1","20","23","c20r23"
5,2017-04-17,NA,NA,"GenoA52","WD_Panel1","21","23","c21r23"
5,2017-04-17,NA,NA,"GenoA21","WW_Panel1","22","23","c22r23"
5,2017-04-17,NA,NA,"GenoA3","WW_Panel1","23","23","c23r23"
5,2017-04-17,NA,NA,"GenoA4","WD_Panel1","24","23","c24r23"
5,2017-04-17,NA,NA,"GenoA38","WW_Panel1","25","23","c25r23"
5,2017-04-17,NA,NA,"GenoA34","WW_Panel1","26","23","c26r23"
5,2017-04-17,NA,NA,"GenoB17","WD_Panel2","27","23","c27r23"
5,2017-04-17,NA,NA,"GenoA4","WD_Panel1","28","23","c28r23"
5,2017-04-17,NA,NA,"GenoA9","WW_Panel1","3","23","c3r23"
5,2017-04-17,NA,NA,"GenoA57","WD_Panel1","4","23","c4r23"
5,2017-04-17,NA,NA,"GenoA36","WW_Panel1","5","23","c5r23"
5,2017-04-17,NA,NA,"GenoA13","WW_Panel1","6","23","c6r23"
5,2017-04-17,NA,NA,"GenoB25","WD_Panel2","7","23","c7r23"
5,2017-04-17,NA,NA,"GenoA1","WD_Panel1","8","23","c8r23"
5,2017-04-17,NA,NA,"GenoB9","WW_Panel2","9","23","c9r23"
5,2017-04-17,-0.0764073803637141,0.345974509754373,"GenoA26","WD_Panel1","4","2","c4r2"
5,2017-04-17,NA,NA,"GenoA57","WD_Panel1","1","24","c1r24"
5,2017-04-17,NA,NA,"GenoA23","WW_Panel1","10","24","c10r24"
5,2017-04-17,NA,NA,"GenoA44","WW_Panel1","11","24","c11r24"
5,2017-04-17,NA,NA,"GenoA7","WD_Panel1","12","24","c12r24"
5,2017-04-17,NA,NA,"GenoA56","WD_Panel1","13","24","c13r24"
5,2017-04-17,NA,NA,"GenoA57","WW_Panel1","14","24","c14r24"
5,2017-04-17,NA,NA,"GenoA13","WW_Panel1","15","24","c15r24"
5,2017-04-17,NA,NA,"GenoA5","WD_Panel1","16","24","c16r24"
5,2017-04-17,NA,NA,"GenoB15","WW_Panel2","17","24","c17r24"
5,2017-04-17,NA,NA,"GenoA38","WW_Panel1","18","24","c18r24"
5,2017-04-17,NA,NA,"GenoA13","WW_Panel1","19","24","c19r24"
5,2017-04-17,NA,NA,"GenoA56","WW_Panel1","2","24","c2r24"
5,2017-04-17,NA,NA,"GenoA1","WD_Panel1","20","24","c20r24"
5,2017-04-17,NA,NA,"GenoA2","WD_Panel1","21","24","c21r24"
5,2017-04-17,0.0328057555615576,0.147853751292012,"GenoA32","WW_Panel1","22","24","c22r24"
5,2017-04-17,NA,NA,"GenoA7","WW_Panel1","23","24","c23r24"
5,2017-04-17,NA,NA,"GenoA9","WD_Panel1","24","24","c24r24"
5,2017-04-17,NA,NA,"GenoA42","WW_Panel1","25","24","c25r24"
5,2017-04-17,NA,NA,"GenoA38","WW_Panel1","26","24","c26r24"
5,2017-04-17,0.58839461201371,0.901448750490859,"GenoB20","WD_Panel2","27","24","c27r24"
5,2017-04-17,NA,NA,"GenoA57","WD_Panel1","28","24","c28r24"
5,2017-04-17,NA,NA,"GenoA20","WW_Panel1","3","24","c3r24"
5,2017-04-17,NA,NA,"GenoA28","WD_Panel1","4","24","c4r24"
5,2017-04-17,NA,NA,"GenoA24","WW_Panel1","5","24","c5r24"
5,2017-04-17,NA,NA,"GenoA12","WW_Panel1","6","24","c6r24"
5,2017-04-17,NA,NA,"GenoB27","WD_Panel2","7","24","c7r24"
5,2017-04-17,NA,NA,"GenoA57","WD_Panel1","8","24","c8r24"
5,2017-04-17,NA,NA,"GenoB24","WW_Panel2","9","24","c9r24"
5,2017-04-17,1.09029031987861,1.5050342286122,"GenoA26","WW_Panel1","5","2","c5r2"
5,2017-04-17,NA,NA,"GenoA38","WD_Panel1","1","25","c1r25"
5,2017-04-17,NA,NA,"GenoA58","WW_Panel1","10","25","c10r25"
5,2017-04-17,NA,NA,"GenoA42","WW_Panel1","11","25","c11r25"
5,2017-04-17,NA,NA,"GenoA26","WD_Panel1","12","25","c12r25"
5,2017-04-17,NA,NA,"GenoA8","WD_Panel1","13","25","c13r25"
5,2017-04-17,NA,NA,"GenoA41","WW_Panel1","14","25","c14r25"
5,2017-04-17,NA,NA,"GenoA39","WW_Panel1","15","25","c15r25"
5,2017-04-17,NA,NA,"GenoA7","WD_Panel1","16","25","c16r25"
5,2017-04-17,NA,NA,"GenoB4","WW_Panel2","17","25","c17r25"
5,2017-04-17,NA,NA,"GenoA41","WW_Panel1","18","25","c18r25"
5,2017-04-17,NA,NA,"GenoA21","WW_Panel1","19","25","c19r25"
5,2017-04-17,NA,NA,"GenoA34","WW_Panel1","2","25","c2r25"
5,2017-04-17,NA,NA,"GenoA49","WD_Panel1","20","25","c20r25"
5,2017-04-17,NA,NA,"GenoA60","WD_Panel1","21","25","c21r25"
5,2017-04-17,NA,NA,"GenoA58","WW_Panel1","22","25","c22r25"
5,2017-04-17,NA,NA,"GenoA45","WW_Panel1","23","25","c23r25"
5,2017-04-17,NA,NA,"GenoA39","WD_Panel1","24","25","c24r25"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","25","25","c25r25"
5,2017-04-17,1.67408722806755,1.98428856084724,"GenoA51","WW_Panel1","26","25","c26r25"
5,2017-04-17,NA,NA,"GenoB29","WD_Panel2","27","25","c27r25"
5,2017-04-17,NA,NA,"GenoA14","WD_Panel1","28","25","c28r25"
5,2017-04-17,NA,NA,"GenoA1","WW_Panel1","3","25","c3r25"
5,2017-04-17,NA,NA,"GenoA2","WD_Panel1","4","25","c4r25"
5,2017-04-17,NA,NA,"GenoA35","WW_Panel1","5","25","c5r25"
5,2017-04-17,NA,NA,"GenoA31","WW_Panel1","6","25","c6r25"
5,2017-04-17,0.54277344869734,0.0932244364234928,"GenoB20","WD_Panel2","7","25","c7r25"
5,2017-04-17,NA,NA,"GenoA9","WD_Panel1","8","25","c8r25"
5,2017-04-17,NA,NA,"GenoB27","WW_Panel2","9","25","c9r25"
5,2017-04-17,NA,NA,"GenoA19","WW_Panel1","6","2","c6r2"
5,2017-04-17,NA,NA,"GenoA28","WD_Panel1","1","26","c1r26"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","10","26","c10r26"
5,2017-04-17,NA,NA,"GenoA8","WW_Panel1","11","26","c11r26"
5,2017-04-17,NA,NA,"GenoA6","WD_Panel1","12","26","c12r26"
5,2017-04-17,NA,NA,"GenoA13","WD_Panel1","13","26","c13r26"
5,2017-04-17,NA,NA,"GenoA52","WW_Panel1","14","26","c14r26"
5,2017-04-17,NA,NA,"GenoA58","WW_Panel1","15","26","c15r26"
5,2017-04-17,NA,NA,"GenoA55","WD_Panel1","16","26","c16r26"
5,2017-04-17,NA,NA,"GenoB23","WW_Panel2","17","26","c17r26"
5,2017-04-17,NA,NA,"GenoA32","WW_Panel1","18","26","c18r26"
5,2017-04-17,NA,NA,"GenoA27","WW_Panel1","19","26","c19r26"
5,2017-04-17,NA,NA,"GenoA9","WW_Panel1","2","26","c2r26"
5,2017-04-17,NA,NA,"GenoA56","WD_Panel1","20","26","c20r26"
5,2017-04-17,1.90065790670132,1.98419905751407,"GenoA23","WD_Panel1","21","26","c21r26"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","22","26","c22r26"
5,2017-04-17,0.257310229565632,0.421038490067174,"GenoA5","WW_Panel1","23","26","c23r26"
5,2017-04-17,NA,NA,"GenoA1","WD_Panel1","24","26","c24r26"
5,2017-04-17,NA,NA,"GenoA55","WW_Panel1","25","26","c25r26"
5,2017-04-17,NA,NA,"GenoA39","WW_Panel1","26","26","c26r26"
5,2017-04-17,0.201834629777207,0.526451021013016,"GenoB2","WD_Panel2","27","26","c27r26"
5,2017-04-17,NA,NA,"GenoA13","WD_Panel1","28","26","c28r26"
5,2017-04-17,NA,NA,"GenoA47","WW_Panel1","3","26","c3r26"
5,2017-04-17,NA,NA,"GenoA53","WD_Panel1","4","26","c4r26"
5,2017-04-17,NA,NA,"GenoA27","WW_Panel1","5","26","c5r26"
5,2017-04-17,NA,NA,"GenoA16","WW_Panel1","6","26","c6r26"
5,2017-04-17,NA,NA,"GenoB26","WD_Panel2","7","26","c7r26"
5,2017-04-17,NA,NA,"GenoA17","WD_Panel1","8","26","c8r26"
5,2017-04-17,NA,NA,"GenoB6","WW_Panel2","9","26","c9r26"
5,2017-04-17,NA,NA,"GenoB7","WD_Panel2","7","2","c7r2"
5,2017-04-17,NA,NA,"GenoA9","WD_Panel1","1","27","c1r27"
5,2017-04-17,NA,NA,"GenoA27","WW_Panel1","10","27","c10r27"
5,2017-04-17,NA,NA,"GenoA48","WW_Panel1","11","27","c11r27"
5,2017-04-17,NA,NA,"GenoA60","WD_Panel1","12","27","c12r27"
5,2017-04-17,NA,NA,"GenoA19","WD_Panel1","13","27","c13r27"
5,2017-04-17,NA,NA,"GenoA32","WW_Panel1","14","27","c14r27"
5,2017-04-17,NA,NA,"GenoA10","WW_Panel1","15","27","c15r27"
5,2017-04-17,NA,NA,"GenoA24","WD_Panel1","16","27","c16r27"
5,2017-04-17,NA,NA,"GenoB21","WW_Panel2","17","27","c17r27"
5,2017-04-17,NA,NA,"GenoA33","WW_Panel1","18","27","c18r27"
5,2017-04-17,NA,NA,"GenoA11","WW_Panel1","19","27","c19r27"
5,2017-04-17,NA,NA,"GenoA38","WW_Panel1","2","27","c2r27"
5,2017-04-17,NA,NA,"GenoA53","WD_Panel1","20","27","c20r27"
5,2017-04-17,0.206114846487506,0.277653658764664,"GenoA8","WD_Panel1","21","27","c21r27"
5,2017-04-17,NA,NA,"GenoA59","WW_Panel1","22","27","c22r27"
5,2017-04-17,NA,NA,"GenoA15","WW_Panel1","23","27","c23r27"
5,2017-04-17,NA,NA,"GenoA54","WD_Panel1","24","27","c24r27"
5,2017-04-17,NA,NA,"GenoA3","WW_Panel1","25","27","c25r27"
5,2017-04-17,0.789151357808312,1.06429654435831,"GenoA16","WW_Panel1","26","27","c26r27"
5,2017-04-17,NA,NA,"GenoB12","WD_Panel2","27","27","c27r27"
5,2017-04-17,NA,NA,"GenoA25","WD_Panel1","28","27","c28r27"
5,2017-04-17,NA,NA,"GenoA44","WW_Panel1","3","27","c3r27"
5,2017-04-17,NA,NA,"GenoA33","WD_Panel1","4","27","c4r27"
5,2017-04-17,NA,NA,"GenoA48","WW_Panel1","5","27","c5r27"
5,2017-04-17,NA,NA,"GenoA32","WW_Panel1","6","27","c6r27"
5,2017-04-17,NA,NA,"GenoB2","WD_Panel2","7","27","c7r27"
5,2017-04-17,NA,NA,"GenoA12","WD_Panel1","8","27","c8r27"
5,2017-04-17,1.22628923751823,0.809747243421215,"GenoB5","WW_Panel2","9","27","c9r27"
5,2017-04-17,1.91451345773993,2.29649096586283,"GenoA19","WD_Panel1","8","2","c8r2"
5,2017-04-17,NA,NA,"GenoA45","WD_Panel1","1","28","c1r28"
5,2017-04-17,NA,NA,"GenoA9","WW_Panel1","10","28","c10r28"
5,2017-04-17,NA,NA,"GenoA31","WW_Panel1","11","28","c11r28"
5,2017-04-17,NA,NA,"GenoA43","WD_Panel1","12","28","c12r28"
5,2017-04-17,NA,NA,"GenoA27","WD_Panel1","13","28","c13r28"
5,2017-04-17,NA,NA,"GenoA45","WW_Panel1","14","28","c14r28"
5,2017-04-17,NA,NA,"GenoA23","WW_Panel1","15","28","c15r28"
5,2017-04-17,NA,NA,"GenoA22","WD_Panel1","16","28","c16r28"
5,2017-04-17,NA,NA,"GenoB19","WW_Panel2","17","28","c17r28"
5,2017-04-17,NA,NA,"GenoA24","WW_Panel1","18","28","c18r28"
5,2017-04-17,NA,NA,"GenoA31","WW_Panel1","19","28","c19r28"
5,2017-04-17,NA,NA,"GenoA45","WW_Panel1","2","28","c2r28"
5,2017-04-17,NA,NA,"GenoA23","WD_Panel1","20","28","c20r28"
5,2017-04-17,NA,NA,"GenoA5","WD_Panel1","21","28","c21r28"
5,2017-04-17,NA,NA,"GenoA52","WW_Panel1","22","28","c22r28"
5,2017-04-17,NA,NA,"GenoA22","WW_Panel1","23","28","c23r28"
5,2017-04-17,-0.0345582910941783,0.130720452136797,"GenoA59","WD_Panel1","24","28","c24r28"
5,2017-04-17,NA,NA,"GenoA33","WW_Panel1","25","28","c25r28"
5,2017-04-17,NA,NA,"GenoA23","WW_Panel1","26","28","c26r28"
5,2017-04-17,NA,NA,"GenoB25","WD_Panel2","27","28","c27r28"
5,2017-04-17,NA,NA,"GenoA30","WD_Panel1","28","28","c28r28"
5,2017-04-17,NA,NA,"GenoA7","WW_Panel1","3","28","c3r28"
5,2017-04-17,NA,NA,"GenoA41","WD_Panel1","4","28","c4r28"
5,2017-04-17,NA,NA,"GenoA46","WW_Panel1","5","28","c5r28"
5,2017-04-17,0.744004474254554,0.176406510638314,"GenoA23","WW_Panel1","6","28","c6r28"
5,2017-04-17,NA,NA,"GenoB10","WD_Panel2","7","28","c7r28"
5,2017-04-17,NA,NA,"GenoA56","WD_Panel1","8","28","c8r28"
5,2017-04-17,NA,NA,"GenoB13","WW_Panel2","9","28","c9r28"
5,2017-04-17,NA,NA,"GenoB4","WW_Panel2","9","2","c9r2"
5,2017-04-17,NA,NA,"GenoA21","WD_Panel1","1","29","c1r29"
5,2017-04-17,NA,NA,"GenoA53","WW_Panel1","10","29","c10r29"
5,2017-04-17,NA,NA,"GenoA36","WW_Panel1","11","29","c11r29"
5,2017-04-17,NA,NA,"GenoA27","WD_Panel1","12","29","c12r29"
5,2017-04-17,NA,NA,"GenoA18","WD_Panel1","13","29","c13r29"
5,2017-04-17,NA,NA,"GenoA22","WW_Panel1","14","29","c14r29"
5,2017-04-17,NA,NA,"GenoA56","WW_Panel1","15","29","c15r29"
5,2017-04-17,NA,NA,"GenoA26","WD_Panel1","16","29","c16r29"
5,2017-04-17,NA,NA,"GenoB29","WW_Panel2","17","29","c17r29"
5,2017-04-17,NA,NA,"GenoA39","WW_Panel1","18","29","c18r29"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","19","29","c19r29"
5,2017-04-17,NA,NA,"GenoA20","WW_Panel1","2","29","c2r29"
5,2017-04-17,0.132997683915995,0.224937113849232,"GenoA48","WD_Panel1","20","29","c20r29"
5,2017-04-17,2.37953429043253,2.5127099379811,"GenoA50","WD_Panel1","21","29","c21r29"
5,2017-04-17,NA,NA,"GenoA25","WW_Panel1","22","29","c22r29"
5,2017-04-17,NA,NA,"GenoA20","WW_Panel1","23","29","c23r29"
5,2017-04-17,4.01728567918975,4.27206447470804,"GenoA19","WD_Panel1","24","29","c24r29"
5,2017-04-17,NA,NA,"GenoA7","WW_Panel1","25","29","c25r29"
5,2017-04-17,NA,NA,"GenoA2","WW_Panel1","26","29","c26r29"
5,2017-04-17,NA,NA,"GenoB21","WD_Panel2","27","29","c27r29"
5,2017-04-17,NA,NA,"GenoA26","WD_Panel1","28","29","c28r29"
5,2017-04-17,NA,NA,"GenoA36","WW_Panel1","3","29","c3r29"
5,2017-04-17,NA,NA,"GenoA49","WD_Panel1","4","29","c4r29"
5,2017-04-17,NA,NA,"GenoA13","WW_Panel1","5","29","c5r29"
5,2017-04-17,NA,NA,"GenoA2","WW_Panel1","6","29","c6r29"
5,2017-04-17,NA,NA,"GenoB4","WD_Panel2","7","29","c7r29"
5,2017-04-17,NA,NA,"GenoA37","WD_Panel1","8","29","c8r29"
5,2017-04-17,NA,NA,"GenoB2","WW_Panel2","9","29","c9r29"
5,2017-04-17,NA,NA,"GenoA23","WD_Panel1","1","30","c1r30"
5,2017-04-17,NA,NA,"GenoA11","WW_Panel1","10","30","c10r30"
5,2017-04-17,NA,NA,"GenoA23","WW_Panel1","11","30","c11r30"
5,2017-04-17,NA,NA,"GenoA36","WD_Panel1","12","30","c12r30"
5,2017-04-17,NA,NA,"GenoA42","WD_Panel1","13","30","c13r30"
5,2017-04-17,NA,NA,"GenoA19","WW_Panel1","14","30","c14r30"
5,2017-04-17,NA,NA,"GenoA12","WD_Panel1","16","30","c16r30"
5,2017-04-17,NA,NA,"GenoB3","WW_Panel2","17","30","c17r30"
5,2017-04-17,NA,NA,"GenoA9","WW_Panel1","18","30","c18r30"
5,2017-04-17,NA,NA,"GenoA2","WW_Panel1","19","30","c19r30"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","2","30","c2r30"
5,2017-04-17,NA,NA,"GenoA37","WD_Panel1","20","30","c20r30"
5,2017-04-17,NA,NA,"GenoA15","WD_Panel1","21","30","c21r30"
5,2017-04-17,NA,NA,"GenoA29","WW_Panel1","22","30","c22r30"
5,2017-04-17,NA,NA,"GenoA2","WW_Panel1","23","30","c23r30"
5,2017-04-17,NA,NA,"GenoA6","WD_Panel1","24","30","c24r30"
5,2017-04-17,NA,NA,"GenoA27","WW_Panel1","25","30","c25r30"
5,2017-04-17,NA,NA,"GenoA32","WW_Panel1","26","30","c26r30"
5,2017-04-17,NA,NA,"GenoB19","WD_Panel2","27","30","c27r30"
5,2017-04-17,NA,NA,"GenoA56","WD_Panel1","28","30","c28r30"
5,2017-04-17,NA,NA,"GenoA14","WW_Panel1","3","30","c3r30"
5,2017-04-17,NA,NA,"GenoA24","WD_Panel1","4","30","c4r30"
5,2017-04-17,NA,NA,"GenoA60","WW_Panel1","5","30","c5r30"
5,2017-04-17,NA,NA,"GenoA1","WW_Panel1","6","30","c6r30"
5,2017-04-17,NA,NA,"GenoB21","WD_Panel2","7","30","c7r30"
5,2017-04-17,NA,NA,"GenoA58","WD_Panel1","8","30","c8r30"
5,2017-04-17,NA,NA,"GenoB15","WW_Panel2","9","30","c9r30"
5,2017-04-17,NA,NA,"GenoA25","WD_Panel1","1","3","c1r3"
5,2017-04-17,NA,NA,"GenoA29","WW_Panel1","10","3","c10r3"
5,2017-04-17,NA,NA,"GenoA43","WW_Panel1","11","3","c11r3"
5,2017-04-17,NA,NA,"GenoA55","WD_Panel1","1","31","c1r31"
5,2017-04-17,NA,NA,"GenoA47","WW_Panel1","10","31","c10r31"
5,2017-04-17,NA,NA,"GenoA27","WW_Panel1","11","31","c11r31"
5,2017-04-17,NA,NA,"GenoA15","WD_Panel1","12","31","c12r31"
5,2017-04-17,NA,NA,"GenoA35","WD_Panel1","13","31","c13r31"
5,2017-04-17,NA,NA,"GenoA39","WW_Panel1","14","31","c14r31"
5,2017-04-17,NA,NA,"GenoA5","WW_Panel1","15","31","c15r31"
5,2017-04-17,NA,NA,"GenoA37","WD_Panel1","16","31","c16r31"
5,2017-04-17,NA,NA,"GenoB9","WD_Panel2","17","31","c17r31"
5,2017-04-17,NA,NA,"GenoA1","WW_Panel1","18","31","c18r31"
5,2017-04-17,NA,NA,"GenoA39","WW_Panel1","19","31","c19r31"
5,2017-04-17,NA,NA,"GenoA41","WD_Panel1","12","3","c12r3"
5,2017-04-17,NA,NA,"GenoA17","WW_Panel1","2","31","c2r31"
5,2017-04-17,NA,NA,"GenoA34","WD_Panel1","20","31","c20r31"
5,2017-04-17,0.457657827630646,0.499007848328704,"GenoA26","WD_Panel1","21","31","c21r31"
5,2017-04-17,NA,NA,"GenoA41","WW_Panel1","22","31","c22r31"
5,2017-04-17,2.65326735713909,2.77213529718517,"GenoA50","WW_Panel1","23","31","c23r31"
5,2017-04-17,NA,NA,"GenoA41","WD_Panel1","24","31","c24r31"
5,2017-04-17,NA,NA,"GenoA4","WW_Panel1","25","31","c25r31"
5,2017-04-17,NA,NA,"GenoA1","WW_Panel1","26","31","c26r31"
5,2017-04-17,0.191981775712443,0.466399465811243,"GenoB20","WW_Panel2","27","31","c27r31"
5,2017-04-17,NA,NA,"GenoA20","WD_Panel1","28","31","c28r31"
5,2017-04-17,NA,NA,"GenoA60","WD_Panel1","13","3","c13r3"
5,2017-04-17,NA,NA,"GenoA41","WW_Panel1","3","31","c3r31"
5,2017-04-17,NA,NA,"GenoA40","WW_Panel1","14","3","c14r3"
5,2017-04-17,NA,NA,"GenoA21","WD_Panel1","4","31","c4r31"
5,2017-04-17,NA,NA,"GenoA30","WW_Panel1","15","3","c15r3"
5,2017-04-17,NA,NA,"GenoA42","WW_Panel1","5","31","c5r31"
5,2017-04-17,NA,NA,"GenoA38","WD_Panel1","16","3","c16r3"
5,2017-04-17,NA,NA,"GenoA6","WW_Panel1","6","31","c6r31"
5,2017-04-17,NA,NA,"GenoB1","WW_Panel2","17","3","c17r3"
